-0.2286,  0.3048,  0.3048
-0.2286,  0.3048,  0.127 
-0.2286, -0.3048,  0.127 
-0.2286, -0.3048,  0.3048
-0.2286, -0.3048,  0.3048
-0.2286, -0.3048,  0.127 
 0.2286, -0.3048,  0.127 
 0.2286, -0.3048,  0.3048
 0.2286, -0.3048,  0.3048
 0.2286, -0.3048,  0.127 
 0.2286,  0.3048,  0.127 
 0.2286,  0.3048,  0.3048
 0.2286,  0.3048,  0.3048
 0.2286,  0.3048,  0.127 
-0.2286,  0.3048,  0.127 
-0.2286,  0.3048,  0.3048
 0.2286,  0.3048,  0.3048
-0.2286,  0.3048,  0.3048
-0.2286, -0.3048,  0.3048
 0.2286, -0.3048,  0.3048
 0.2286, -0.3048,  0.127 
-0.2286, -0.3048,  0.127 
-0.2286,  0.3048,  0.127 
 0.2286,  0.3048,  0.127 
